rollout/exploration_rate,rollout/tel_total,rollout/steps,time/time_elapsed,rollout/tran_total,rollout/tran_mean,rollout/agents_survived,time/fps,time/total_timesteps,time/episodes,rollout/distance_travelled,rollout/ho_prob,rollout/ep_len_mean,rollout/tel_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
0.839089,0.500936741490306,9,306,8.529147918889441,0.9476831020988268,1,27,8469,508,247.79811928021664,0.8888888888888888,16.62,0.055659637943367334,39.008543319999994,1.4138013124465942,0.05,7968
0.837721,18.73687319561083,18,309,15.861732293827417,0.8812073496570787,1,27,8541,512,407.45628874145854,0.7222222222222222,16.84,1.0409373997561573,40.404293640000006,1.3013670444488525,0.05,8040
0.836486,8.119792530666597,16,311,14.230070105518168,0.8893793815948855,1,27,8606,516,363.41264723797474,0.75,16.88,0.5074870331666623,39.71338758,1.4812171459197998,0.05,8105
0.834548,23.17602407887033,13,315,11.56461679905134,0.8895859076193339,1,27,8708,520,308.2189110657847,0.5384615384615384,17.41,1.7827710829900254,40.33133765,1.3634073734283447,0.05,8207
0.833332,0.8859883273387028,4,317,3.8987111013530775,0.9746777753382694,1,27,8772,524,124.29719876212324,0.75,17.26,0.2214970818346757,40.103211890000004,1.6367392539978027,0.05,8271
0.832268,14.558103530766218,29,319,24.01292097777298,0.8280317578542407,1,27,8828,528,609.1380699959535,0.8275862068965517,17.06,0.5020035700264213,39.39588328,2.038883686065674,0.05,8327
0.8310900000000001,12.15864639207935,26,322,24.996274786907964,0.9613951841118448,1,27,8890,532,663.0552460707511,0.7307692307692307,17.1,0.46764024584920577,39.286731370000005,1.5017189979553223,0.05,8389
0.829855,18.86266612583788,21,324,17.998273442565882,0.8570606401221849,1,27,8955,536,468.08179572352003,0.8095238095238095,16.75,0.8982221964684705,37.308562890000005,1.1946417093276978,0.05,8454
0.828867,7.018007133157498,24,326,20.42984796881322,0.8512436653672175,1,27,9007,540,508.4345807061957,0.875,16.56,0.2924169638815624,35.79441312,1.6058326959609985,0.05,8506
0.8279169999999999,2.5162586825631705,5,328,4.747950877707007,0.9495901755414013,1,27,9057,544,146.0492784617432,0.6,16.48,0.5032517365126341,35.32508068,1.2252428531646729,0.05,8556
